mstyle,top_issue,issues,n_accounts,top_accounts,beg_inv_w1,effective_w1,w2_beg,w2_rcv,carry_est,avg_demand_wk,man_26w,ai_26w,lt_wks,opt_wos,current_wos,stockout_wk,next_rcpt,moq,pipeline
BB35094PCS6,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB35094PCS6,15,15,15,0,,10.8,270,616,12.4,4.0,1.4,2,2026-08-23,10000,15
BB0125PCS6,REORDER_NOW,REORDER_NOW,1,1864-BB0125PCS6,0,0,0,0,,10.0,250,38,14.3,4.0,-0.0,1,2026-09-05,5000,0
BB16450PCS12,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB16450PCS12,18,18,18,0,,10.0,250,105,19.1,4.0,1.8,3,2026-10-09,20000,18
BB18167PCS1,REORDER_NOW,REORDER_NOW; LOW_WOS,1,33011-BB18167PCS1,41,41,41,0,,10.0,250,126,15.0,0.0,4.1,6,2026-09-10,10000,41
BB22095PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB22095PCS2,9,9,9,0,,10.0,250,225,16.6,4.0,0.9,2,2026-09-21,10000,9
BB26613PCS2,REORDER_NOW,REORDER_NOW,1,1864-BB26613PCS2,0,0,0,0,,10.0,250,145,15.0,4.0,-0.0,1,2026-09-10,2500,0
BB30139PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB30139PCS2,8,8,8,0,,10.0,250,716,15.0,4.0,0.8,2,2026-09-10,10000,8
BB35039PCS6,REORDER_NOW,REORDER_NOW,1,1864-BB35039PCS6,110,110,110,0,,10.0,250,275,12.4,4.0,11.0,12,2026-08-23,10000,110
FF36560,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF36560,30,30,30,0,,10.0,250,654,10.1,0.0,3.0,4,2026-08-07,10000,4830
BB0235PCS2,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB0235PCS2,3,3,3,0,,9.8,245,144,10.3,4.0,0.3,2,2026-08-08,5004,3
FF10475AMZ6,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-FF10475AMZ6,1,1,1,0,,9.8,245,195,7.9,4.0,0.1,2,2026-07-22,48,1
FF13880PCS6,REORDER_NOW,REORDER_NOW,1,1864-FF13880PCS6,0,0,0,0,,9.8,245,45,15.3,4.0,-0.0,1,2026-09-12,2004,0
FF5766PCS6,REORDER_NOW,REORDER_NOW,1,1864-FF5766PCS6,0,0,0,0,,9.8,245,23,16.0,4.0,-0.0,1,2026-09-17,15000,0
FF7531PCS3,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF7531PCS3,4,4,4,0,,9.8,245,1040,13.0,4.0,0.4,2,2026-08-27,5000,4
BB15073PCS6,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB15073PCS6,17,17,17,0,,10.0,230,22,15.0,4.0,1.7,5,2026-09-10,5000,17
BB15230PCS10,REORDER_NOW,REORDER_NOW,1,1864-BB15230PCS10,0,0,0,0,,10.0,230,14,15.0,4.0,-0.0,1,2026-09-10,5000,0
BB0152PCS12,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB0152PCS12,7,7,7,0,,8.0,200,100,19.1,4.0,0.9,2,2026-10-09,20000,7
BB29712PCS6,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-BB29712PCS6,0,0,0,0,,8.0,200,25,14.9,4.0,-0.0,1,2026-09-09,5000,0
BB29714PCS6,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB29714PCS6,3,3,3,0,,8.0,200,75,14.9,4.0,0.4,2,2026-09-09,5000,3
FF36727,REORDER_NOW,REORDER_NOW,1,19054-FF36727,0,0,0,0,,8.0,200,100,1.0,4.0,-0.0,1,2026-06-04,30303,0
FF8831PCS12,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-FF8831PCS12,0,0,0,0,,8.0,200,28,19.0,4.0,-0.0,1,2026-10-08,5000,0
BB0151PCS12,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB0151PCS12,3,3,3,0,,7.4,185,104,19.1,4.0,0.4,2,2026-10-09,20000,3
BB31374,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB31374,48,48,48,0,,8.0,176,176,18.6,0.0,6.0,10,2026-10-05,5000,48
FF36669,REORDER_NOW,REORDER_NOW,1,1864-FF36669,16,16,16,0,,56.0,168,168,16.6,0.0,-0.1,1,2026-09-21,10000,16
FF11349,REORDER_NOW,REORDER_NOW; LOW_WOS,4,"3102-FF11349, 13646-FF11349, 14719-FF11349",19,19,19,0,,6.0,156,12,14.4,0.0,2.2,4,2026-09-06,6000,19
BB21237PCS12,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB21237PCS12,1,1,1,0,,8.0,152,29,15.3,4.0,0.1,8,2026-09-12,10000,1
BB0096PCS12,REORDER_NOW,REORDER_NOW,1,1864-BB0096PCS12,0,0,0,0,,5.0,125,12,15.0,4.0,-0.0,1,2026-09-10,5000,0
BB0100PCS12,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB0100PCS12,2,2,2,0,,5.0,125,13,14.3,4.0,0.4,2,2026-09-05,5000,2
BB0237PCS6,REORDER_NOW,REORDER_NOW,1,1864-BB0237PCS6,0,0,0,0,,5.0,125,25,15.3,4.0,-0.0,1,2026-09-12,0,0
BB15258PCS10,REORDER_NOW,REORDER_NOW,1,1864-BB15258PCS10,0,0,0,0,,5.0,125,108,15.0,4.0,-0.0,1,2026-09-10,5000,0
BB15258PCS5,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB15258PCS5,4,4,4,0,,5.0,125,104,15.0,4.0,0.8,2,2026-09-10,5000,4
BB25518PCS6,REORDER_NOW,REORDER_NOW,1,1864-BB25518PCS6,0,0,0,0,,5.0,125,32,18.6,4.0,-0.0,1,2026-10-05,5000,0
BB27773PCS10,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB27773PCS10,1,1,1,0,,5.0,125,12,15.0,4.0,0.2,2,2026-09-10,5000,1
BB35100PCS6,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB35100PCS6,5,5,5,0,,5.0,125,170,7.4,4.0,1.0,2,2026-07-19,10000,5
FF12849PCS12,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-FF12849PCS12,39,39,39,0,,5.0,125,70,13.0,4.0,7.8,9,2026-08-27,6000,39
BB18835PCS12,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB18835PCS12,5,5,5,0,,5.0,115,130,19.1,4.0,1.0,4,2026-10-09,20000,5
BB35093PCS6,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB35093PCS6,6,6,6,0,,5.0,110,270,7.4,4.0,1.2,6,2026-07-19,10000,6
BB26614PCS2,REORDER_NOW,REORDER_NOW,1,1864-BB26614PCS2,28,28,28,0,,5.0,105,196,15.0,4.0,5.6,11,2026-09-10,10000,28
BB36990PCS10,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB36990PCS10,2,2,2,0,,4.1,103,103,15.3,4.0,0.5,2,2026-09-12,5000,2
BB0083AMZ6,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB0083AMZ6,5,5,5,0,,4.0,100,21,8.0,4.0,1.2,3,2026-07-23,48,5
FF15308/24,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF15308/24,68,68,68,0,,48.0,96,96,21.6,0.0,1.4,21,2026-10-26,4800,68
BB36989PCS10,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB36989PCS10,1,1,1,0,,5.0,95,25,15.3,4.0,0.2,8,2026-09-12,5000,1
FF5773PCS6,REORDER_NOW,REORDER_NOW,1,1864-FF5773PCS6,0,0,0,0,,3.0,75,195,13.9,4.0,-0.0,1,2026-09-02,15000,0
BB14658PCS10,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB14658PCS10,2,2,2,0,,4.6,51,77,18.6,4.0,0.4,3,2026-10-05,5000,2
FF12378PCS6,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF12378PCS6,1,1,1,0,,2.0,50,75,10.0,4.0,0.5,2,2026-08-06,2500,1
FF31287PCS8,REORDER_NOW,REORDER_NOW; MISMATCH,1,1864-FF31287PCS8,0,0,0,0,,2.0,50,26,12.1,4.0,-0.0,1,2026-08-21,3000,0
FF9290PCS6,REORDER_NOW,REORDER_NOW,1,1864-FF9290PCS6,24,24,24,0,,2.0,50,96,14.4,4.0,12.0,13,2026-09-06,6000,24
FF22920,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF22920,48,48,48,0,,48.0,48,48,20.3,0.0,1.0,2,2026-10-17,5000,48
BB0012AMZ6,REORDER_NOW,REORDER_NOW,1,1864-BB0012AMZ6,4,4,4,0,,1.0,25,50,8.3,4.0,4.0,5,2026-07-25,48,4
BB16854PCS12,REORDER_NOW,REORDER_NOW,1,1864-BB16854PCS12,0,0,0,0,,2.0,20,25,15.6,4.0,-0.0,1,2026-09-14,20000,0
BB19109PCS6,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB19109PCS6,1,1,1,0,,2.0,20,11,19.6,4.0,0.5,5,2026-10-12,10002,1
BB38904PDQ,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,23011-BB38904PDQ,51072,51072,51072,0,,7789.6,194740,6780,16.4,6.0,6.6,20,2026-09-20,5000,145080
BB38906PDQ,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,23011-BB38906PDQ,72459,72459,72459,0,,7655.2,191381,7785,18.9,6.0,9.5,21,2026-10-07,5000,153486
BB38504PDQ,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,23011-BB38504PDQ,29898,29898,29898,0,,5928.4,148209,8235,16.7,6.0,5.0,19,2026-09-22,5000,105552
FF8423,REORDER_WATCH,REORDER_WATCH; MISMATCH,9,"1864-FF8423, 23011-FF8423, 3102-FF8423",40438,40438,40366,0,,2964.4,77074,43566,12.4,8.0,13.6,15,2026-08-23,9612,40438
BB26411,REORDER_WATCH,REORDER_WATCH,2,"1864-BB26411, 33011-BB26411",4584,4584,9584,5000,,673.8,17520,17776,14.3,6.0,6.7,16,2026-09-05,5000,9584
FF4934AMZ,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,1864-FF4934AMZ,5808,5808,5808,0,,537.3,12895,8016,16.0,4.0,10.8,19,2026-09-17,5000,8808
BB26053,REORDER_WATCH,REORDER_WATCH,2,"1864-BB26053, 33011-BB26053",3088,3088,5688,2600,,464.5,12077,10249,14.3,4.0,6.6,18,2026-09-05,5000,8088
BB36237,REORDER_WATCH,REORDER_WATCH; MISMATCH,3,"13640-BB36237, 1864-BB36237, 22008-BB36237",4620,4620,4620,0,,461.6,11540,2952,9.0,4.0,10.0,13,2026-07-30,10000,4620
FF9756,REORDER_WATCH,REORDER_WATCH; MISMATCH,5,"1864-FF9756, 12893-FF9756, 9108-FF9756",2258,2258,2258,0,,296.0,7697,5063,14.4,6.0,7.6,18,2026-09-06,6000,4250
FF12302/24KL,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,11169-FF12302/24KL,3384,3384,3216,0,,278.4,6960,4032,12.3,4.0,12.2,13,2026-08-22,10000,3384
FF20208PCS3,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,1864-FF20208PCS3,2492,2492,2492,0,,264.6,6615,3128,17.0,4.0,9.4,19,2026-09-24,10000,4692
FF22072,REORDER_WATCH,REORDER_WATCH,2,"23011-FF22072, 1864-FF22072",2054,2054,2054,0,,203.5,5088,4944,11.6,6.0,10.1,12,2026-08-17,5000,2054
FF12279SAM,REORDER_WATCH,REORDER_WATCH,1,19054-FF12279SAM,1774,1774,1774,0,,720.0,5040,2708,17.6,4.0,2.5,18,2026-09-28,1000,4174
FF17290,REORDER_WATCH,REORDER_WATCH,1,13149-FF17290,2088,2088,2088,0,,201.0,5025,984,10.1,0.0,10.4,12,2026-08-07,10000,2088
FF18909/24,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,1864-FF18909/24,2832,2832,2832,0,,176.0,4400,2280,15.1,4.0,16.1,18,2026-09-11,2400,2832
FF31292,REORDER_WATCH,REORDER_WATCH; MISMATCH,2,"1864-FF31292, 16553-FF31292",1476,1476,1472,0,,146.0,3650,368,10.7,0.0,10.1,12,2026-08-11,5000,1476
FF33546,REORDER_WATCH,REORDER_WATCH,5,"3102-FF33546, 1864-FF33546, 9108-FF33546",1173,1173,1029,0,,128.7,3217,3834,16.0,4.0,9.1,18,2026-09-17,10000,1173
FF7120AU,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,1884-FF7120AU,1008,1008,1008,0,,96.6,2415,1410,10.0,0.0,10.4,11,2026-08-06,2500,1008
FF7267HL,REORDER_WATCH,REORDER_WATCH,1,8423-FF7267HL,630,630,630,0,,100.0,1500,1122,16.0,4.0,6.3,18,2026-09-17,10000,630
FF8425AMZ4,REORDER_WATCH,REORDER_WATCH,1,1864-FF8425AMZ4,486,486,486,0,,55.7,1281,1512,8.0,4.0,8.7,12,2026-07-23,48,486
FF20268,REORDER_WATCH,REORDER_WATCH,1,1864-FF20268,1104,1104,1104,0,,48.0,1248,1248,21.6,0.0,22.0,23,2026-10-26,4800,1104
BB28480PCS12,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,1864-BB28480PCS12,718,718,718,0,,45.0,1125,683,14.6,4.0,16.0,17,2026-09-07,200000,718
FF5766AU,REORDER_WATCH,REORDER_WATCH,2,"1884-FF5766AU, 16648-FF5766AU",750,750,750,0,,41.8,1086,994,16.7,0.0,17.8,18,2026-09-22,15000,750
FF19189,REORDER_WATCH,REORDER_WATCH; LOW_WOS,1,1864-FF19189,812,812,812,0,,96.0,960,960,21.6,0.0,8.5,25,2026-10-26,4800,812
FF7488HL,REORDER_WATCH,REORDER_WATCH,1,8423-FF7488HL,426,426,426,0,,50.0,900,1236,13.9,4.0,8.5,17,2026-09-02,15000,426
FF28036AU,REORDER_WATCH,REORDER_WATCH,1,14721-FF28036AU,360,360,360,0,,30.0,780,504,11.1,4.0,11.0,12,2026-08-14,5000,360
FF4849AU,REORDER_WATCH,REORDER_WATCH; MISMATCH,2,"1884-FF4849AU, 16648-FF4849AU",496,496,496,0,,27.1,705,108,18.1,0.0,17.9,19,2026-10-02,10000,496
FF31185AU,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,16648-FF31185AU,378,378,378,0,,25.0,650,153,13.9,0.0,14.1,16,2026-09-02,15000,378
FF11927,REORDER_WATCH,REORDER_WATCH,1,11169-FF11927,341,341,341,0,,27.0,648,648,14.7,0.0,11.7,17,2026-09-08,1440,341
BB0150PCS12,REORDER_WATCH,REORDER_WATCH,1,1864-BB0150PCS12,386,386,386,0,,18.0,450,1590,19.1,4.0,21.4,23,2026-10-09,20000,386
FF20206PCS6,REORDER_WATCH,REORDER_WATCH,1,1864-FF20206PCS6,112,112,112,0,,5.0,125,129,20.1,4.0,22.4,24,2026-10-16,6000,112
SF8174PCS24,REORDER_WATCH,REORDER_WATCH; MISMATCH,1,1864-SF8174PCS24,63,63,63,0,,4.0,100,26,14.4,4.0,15.8,17,2026-09-06,5000,63
FF4775COS,LOW_WOS,LOW_WOS,1,23011-FF4775COS,17124,17124,17124,0,,5405.2,135130,131424,16.0,8.0,3.2,,2026-09-17,5000,152706
FF9297/24,LOW_WOS,LOW_WOS,13,"1864-FF9297/24, 20595-FF9297/24, 14719-FF9297/24",8807,8807,18815,10008,,4872.2,126676,108312,12.3,8.0,1.8,,2026-08-22,15000,126887
BB13436CLR/12,LOW_WOS,LOW_WOS,2,"23011-BB13436CLR/12, 3892-BB13436CLR/12",7188,7188,16824,10500,,4082.5,102063,112248,16.4,6.0,1.8,,2026-09-20,5000,112188
FF20208,LOW_WOS,LOW_WOS; OVERSTOCK,8,"1864-FF20208, 18360-FF20208, 13640-FF20208",13818,13818,32910,20316,,2984.8,77604,66212,17.0,10.0,4.6,,2026-09-24,10000,124650
FF9297PDQ,LOW_WOS,LOW_WOS; OVERSTOCK,10,"20006-FF9297PDQ, 20474-FF9297PDQ, 3466-FF9297PDQ",6192,6192,21216,15024,,2592.8,67414,74880,12.3,8.0,2.2,,2026-08-22,15000,134304
BB0234CAN,LOW_WOS,LOW_WOS,1,12446-BB0234CAN,22332,22332,22332,0,,9428.6,66000,45984,11.4,6.0,2.4,,2026-08-16,5004,66342
BB13435CLR/12,LOW_WOS,LOW_WOS,1,23011-BB13435CLR/12,4272,4272,18420,15012,,2749.8,65995,86604,16.4,6.0,1.6,,2026-09-20,5000,69300
FF10162,LOW_WOS,LOW_WOS,13,"18360-FF10162, 13640-FF10162, 22008-FF10162",2791,2791,17671,15000,,1551.1,40328,39198,9.4,8.0,1.7,,2026-08-02,10000,47797
FF12846,LOW_WOS,LOW_WOS; OVERSTOCK; MISMATCH,4,"3102-FF12846, 1864-FF12846, 20474-FF12846",5494,5494,15238,10008,,1483.9,38582,18600,12.3,8.0,3.6,,2026-08-22,10008,60550
BB38466,LOW_WOS,LOW_WOS,2,"22008-BB38466, 3700-BB38466",2208,2208,2208,0,,1301.2,33830,13560,12.4,4.0,1.6,,2026-08-23,5000,39240
BB36524,LOW_WOS,LOW_WOS,1,23685-BB36524,17508,17508,17508,0,,5810.4,29052,29256,10.3,8.0,3.0,23,2026-08-08,10000,27516
FF9059,LOW_WOS,LOW_WOS; MISMATCH,4,"16553-FF9059, 1864-FF9059, 3102-FF9059",1805,1805,1271,0,,814.5,20363,16194,18.9,8.0,2.2,,2026-10-07,5000,26819
FF22077,LOW_WOS,LOW_WOS,2,"16579-FF22077, 6579-FF22077",936,936,13296,12360,,492.2,12304,12336,20.3,4.0,1.9,,2026-10-17,10000,13296
FF18741,LOW_WOS,LOW_WOS,1,16820-FF18741,779,779,5315,5004,,475.8,11896,3696,12.3,4.0,1.6,24,2026-08-22,10008,10787
BB26587,LOW_WOS,LOW_WOS,2,"1864-BB26587, 33011-BB26587",400,400,400,0,,360.2,9005,17700,15.3,4.0,1.1,,2026-09-12,2500,9100
FF9291MX,LOW_WOS,LOW_WOS,1,3837-FF9291MX,1498,1498,1498,0,,1137.6,5688,7326,12.3,6.0,1.3,,2026-08-22,15000,10000
BB26022,LOW_WOS,LOW_WOS; MISMATCH,1,1864-BB26022,2160,2160,2160,0,,240.7,5535,4577,18.9,0.0,9.0,25,2026-10-07,5000,5160
FF12858MX,LOW_WOS,LOW_WOS,1,3837-FF12858MX,3000,3000,3000,0,,1258.0,5032,5884,13.0,6.0,2.4,,2026-08-27,5000,6000
FF9290MX,LOW_WOS,LOW_WOS,1,3837-FF9290MX,66,66,66,0,,1002.0,5010,1668,12.3,6.0,0.1,,2026-08-22,10000,5070
FF15718MX,LOW_WOS,LOW_WOS,1,3837-FF15718MX,2010,2010,2010,0,,700.0,4200,4020,11.7,6.0,2.9,,2026-08-18,10032,5514
BB15839,LOW_WOS,LOW_WOS; MISMATCH,1,1864-BB15839,3099,3099,3099,0,,773.3,2320,1568,12.4,0.0,4.0,,2026-08-23,10000,3099
FF4775KL,LOW_WOS,LOW_WOS,1,11169-FF4775KL,48,48,-6,0,,87.8,2196,2400,13.9,4.0,0.5,,2026-09-02,20000,3048
BB12018,LOW_WOS,LOW_WOS,2,"4524-BB12018, 1864-BB12018",1182,1182,1182,0,,192.0,1920,1920,12.7,0.0,6.2,23,2026-08-25,10008,1182
FF4934AMZ2,LOW_WOS,LOW_WOS,1,1864-FF4934AMZ2,2244,2244,2244,0,,1920.0,1920,2484,16.0,4.0,1.2,,2026-09-17,48,4260
BB28163,LOW_WOS,LOW_WOS,1,4524-BB28163,2110,2110,2110,0,,600.0,1800,360,12.4,0.0,3.5,,2026-08-23,10000,2110
BB16997,LOW_WOS,LOW_WOS,2,"19975-BB16997, 18504-BB16997",2064,2064,2064,0,,306.0,1530,96,13.9,0.0,6.7,,2026-09-02,19119,2064
FF18913KL,LOW_WOS,LOW_WOS,1,11169-FF18913KL,1200,1200,720,0,,1248.0,1248,2400,15.1,4.0,1.0,,2026-09-11,2400,3216
BB17003,LOW_WOS,LOW_WOS,2,"14224-BB17003, 1864-BB17003",1620,1620,1620,0,,257.5,1030,1596,13.1,0.0,6.3,,2026-08-28,10008,1620
BB32921,LOW_WOS,LOW_WOS,1,1864-BB32921,888,888,888,0,,88.8,888,888,14.1,0.0,10.0,26,2026-09-04,10000,888
FF16341,LOW_WOS,LOW_WOS,2,"1864-FF16341, 3102-FF16341",189,189,189,0,,32.8,853,774,16.0,0.0,5.7,,2026-09-17,5000,5193
BB16998,LOW_WOS,LOW_WOS,3,"14224-BB16998, 1864-BB16998, 18504-BB16998",900,900,900,0,,170.4,852,192,13.9,0.0,5.2,,2026-09-02,19119,900
FF30361KL,LOW_WOS,LOW_WOS; OVERSTOCK,1,11169-FF30361KL,576,576,-312,0,,720.0,720,1056,14.4,4.0,0.8,,2026-09-06,2400,3792
FF13876AU,LOW_WOS,LOW_WOS; MISMATCH,1,1884-FF13876AU,180,180,2340,2160,,27.6,689,156,11.7,0.0,6.5,,2026-08-18,2004,2340
FF30363KL,LOW_WOS,LOW_WOS; OVERSTOCK,1,11169-FF30363KL,312,312,-576,0,,648.0,648,984,14.4,4.0,0.5,,2026-09-06,2400,3312
FF21667,LOW_WOS,LOW_WOS,1,1864-FF21667,373,373,373,0,,48.0,624,624,16.6,0.0,7.8,21,2026-09-21,2400,373
FF33559KL,LOW_WOS,LOW_WOS,1,11169-FF33559KL,936,936,888,0,,576.0,576,1728,15.9,4.0,1.6,,2026-09-16,9600,936
FF13877AU,LOW_WOS,LOW_WOS; MISMATCH,1,1884-FF13877AU,185,185,1919,1734,,20.8,520,156,12.4,0.0,8.9,,2026-08-23,2004,1919
FF19727,LOW_WOS,LOW_WOS,1,1864-FF19727,384,384,384,0,,48.0,480,480,13.7,0.0,8.0,24,2026-09-01,4800,384
FF21700,LOW_WOS,LOW_WOS,1,1864-FF21700,550,550,550,0,,48.0,480,480,21.6,0.0,11.5,,2026-10-26,4800,550
FF27920,LOW_WOS,LOW_WOS,1,1864-FF27920,480,480,480,0,,48.0,480,480,16.6,0.0,10.0,26,2026-09-21,2400,480
FF22123,LOW_WOS,LOW_WOS; OVERSTOCK,1,1864-FF22123,12,12,12,0,,72.0,216,216,18.7,0.0,0.2,,2026-10-06,4800,7236
BB17004,LOW_WOS,LOW_WOS,1,14224-BB17004,936,936,936,0,,180.0,180,12,13.9,0.0,5.2,,2026-09-02,19119,936
FF28400KL,LOW_WOS,LOW_WOS,1,11169-FF28400KL,336,336,192,0,,72.0,72,72,18.7,0.0,4.7,,2026-10-06,4800,336
FF21826,LOW_WOS,LOW_WOS,1,1864-FF21826,305,305,305,0,,48.0,48,48,20.3,0.0,6.4,,2026-10-17,5000,305
FF21827,LOW_WOS,LOW_WOS,1,1864-FF21827,93,93,93,0,,48.0,48,48,20.3,0.0,1.9,,2026-10-17,5000,93
FF22926,LOW_WOS,LOW_WOS,1,1864-FF22926,95,95,95,0,,48.0,48,48,20.3,0.0,2.0,,2026-10-17,5000,95
FF22963,LOW_WOS,LOW_WOS,1,1864-FF22963,157,157,157,0,,48.0,48,48,20.3,0.0,3.3,,2026-10-17,5000,157
FF22964,LOW_WOS,LOW_WOS,1,1864-FF22964,169,169,169,0,,48.0,48,48,20.3,0.0,3.5,,2026-10-17,5000,169
FF22976,LOW_WOS,LOW_WOS,1,1864-FF22976,187,187,187,0,,48.0,48,48,20.3,0.0,3.9,,2026-10-17,5000,187
FF21695,LOW_WOS,LOW_WOS,1,1864-FF21695,47,47,47,0,,24.0,24,24,21.6,0.0,2.0,,2026-10-26,4800,2447
FF21834,LOW_WOS,LOW_WOS,1,1864-FF21834,25,25,25,0,,24.0,24,24,20.3,0.0,1.0,,2026-10-17,5000,25
BB38638,OVERSTOCK,OVERSTOCK,2,"20006-BB38638, 1864-BB38638",41742,41742,41742,0,,3523.5,88088,101016,9.4,6.0,11.8,,2026-08-02,5004,116766
FF12376,OVERSTOCK,OVERSTOCK; MISMATCH,4,"1864-FF12376, 23011-FF12376, 18360-FF12376",24394,24394,24364,0,,2283.1,57078,25794,10.0,4.0,10.7,,2026-08-06,2600,79396
SF8170,OVERSTOCK,OVERSTOCK; MISMATCH,15,"1864-SF8170, 14719-SF8170, 13646-SF8170",63044,63044,62948,0,,2036.8,52958,21879,12.3,8.0,30.9,,2026-08-22,15000,99620
FF7221,OVERSTOCK,OVERSTOCK; MISMATCH,5,"16553-FF7221, 1864-FF7221, 18360-FF7221",14020,14020,13624,0,,2112.0,52801,29532,10.0,4.0,6.6,,2026-08-06,4000,74032
FF8882,OVERSTOCK,OVERSTOCK,6,"1864-FF8882, 3102-FF8882, 14023-FF8882",70673,70673,70607,0,,1998.8,51968,51842,10.7,8.0,38.0,,2026-08-11,5000,84047
FF10479EC,OVERSTOCK,OVERSTOCK; MISMATCH,1,1864-FF10479EC,72546,72546,72546,0,,2285.1,45702,21336,11.6,6.0,31.7,,2026-08-17,10000,77304
BB22116,OVERSTOCK,OVERSTOCK,4,"1864-BB22116, 22008-BB22116, 13640-BB22116",41034,41034,41034,0,,1651.8,41295,34029,13.1,8.0,24.8,,2026-08-28,5004,59046
BB38674,OVERSTOCK,OVERSTOCK,1,20006-BB38674,38322,38322,38322,0,,1603.5,40088,50436,16.7,6.0,23.9,,2026-09-22,5000,78345
BB38671,OVERSTOCK,OVERSTOCK,1,20006-BB38671,47916,47916,47916,0,,1469.9,36747,61560,16.7,6.0,39.4,,2026-09-22,5000,87936
BB38672,OVERSTOCK,OVERSTOCK,1,20006-BB38672,24228,24228,24228,0,,1400.9,35023,58272,16.4,6.0,17.3,,2026-09-20,5000,89412
FF15982,OVERSTOCK,OVERSTOCK; MISMATCH,1,1864-FF15982,47628,47628,47628,0,,1752.6,33300,12456,11.3,5.0,27.2,,2026-08-15,5000,52632
FF17578,OVERSTOCK,OVERSTOCK; MISMATCH,1,1885-FF17578,8484,8484,8484,0,,1288.0,32200,21864,14.9,4.0,6.6,,2026-09-09,2400,40716
FF30755,OVERSTOCK,OVERSTOCK; MISMATCH,6,"1864-FF30755, 18360-FF30755, 13640-FF30755",17481,17481,17445,0,,1087.1,28265,17898,11.1,8.0,16.1,,2026-08-14,5000,52887
FF7488,OVERSTOCK,OVERSTOCK; MISMATCH,7,"1864-FF7488, 3102-FF7488, 3466-FF7488",55053,55053,54945,0,,1074.4,27934,17629,9.6,8.0,51.2,,2026-08-03,15000,75057
BB38673,OVERSTOCK,OVERSTOCK,1,20006-BB38673,38697,38697,38697,0,,1116.2,27906,48348,16.7,6.0,34.7,,2026-09-22,5000,88728
BB13437,OVERSTOCK,OVERSTOCK,1,1864-BB13437,19062,19062,26406,7344,,1148.2,27558,23166,14.3,6.0,16.6,,2026-09-05,5000,50736
BB38635,OVERSTOCK,OVERSTOCK,1,20006-BB38635,45351,45351,45351,0,,1094.8,27371,58104,16.7,6.0,50.6,,2026-09-22,5000,110385
BB38484,OVERSTOCK,OVERSTOCK,1,20006-BB38484,49920,49920,49920,0,,1080.5,27012,53724,16.7,6.0,46.2,,2026-09-22,5000,90006
FF8991,OVERSTOCK,OVERSTOCK; MISMATCH,13,"3102-FF8991, 13149-FF8991, 13225-FF8991",35422,35422,35272,0,,1005.4,25136,18474,10.1,8.0,35.2,,2026-08-07,10000,59932
BB38259,OVERSTOCK,OVERSTOCK; MISMATCH,4,"12835-BB38259, 1579-BB38259, 1864-BB38259",32256,32256,32256,0,,942.0,24491,10752,17.6,6.0,34.2,,2026-09-28,10000,49260
