key,cust,model,ai_total,man_total,delta_pct,abs_gap,man_shape,ai_shape,status_cust,rule_fires
3102-FF7120,"CHEWY.COM",Seasonal Baseline,3108,2920,6.4,188,FLAT,FLAT,A,F16|F35|F37|F64|F66|F71|VP-Q1|VP-Q4
16554-FF27259,"PET SUPERMARKET, INC",Croston's,2436,2250,8.3,186,FLAT,FLAT,A,F26|F37|F62|F64|VP-Q4
3102-FF26756,"CHEWY.COM",Croston's,534,720,-25.8,-186,FLAT,VARIABLE,FD,F35|F37|F47|F52|F64|VP-Q4
1864-BB23577/12,"AMAZON.COM.KYDC,INC",Seasonal Baseline,1692,1875,-9.8,-183,FLAT,VARIABLE,FD,F15|F16|F35|F37|F38|F38b|F43|F48|F52|F59a|F59h|VP-Q1|VP-Q4
23011-FF14584,"WAL MART STORES",Seasonal Baseline,772,955,-19.2,-183,VARIABLE,FRONT_LOADED,A,F26|F35|F37|F62|F64|F66|VP-Q1
11145-BB35098,"MARC GLASSMAN",Sparse Intermittent,2340,2520,-7.1,-180,SPARSE,SPARSE,A,F37|F61|R2|VP-Q3
1864-FF30879,"AMAZON.COM.KYDC,INC",Heuristic,3300,3120,5.8,180,FLAT,FLAT,A,F35|F37|F42|F59a|F59e|F59h|R9|VP-Q4
3102-FF7217,"CHEWY.COM",Seasonal Baseline,900,1080,-16.7,-180,FLAT,FLAT,A,F35|F37|F64|F66|F6b|VP-Q1|VP-Q4
13225-FF7297,"MENARD INC",Seasonal Baseline,1698,1875,-9.4,-177,FLAT,VARIABLE,A,F16|F26|F37|F62|F64|VP-Q1|VP-Q4
13225-FF4936,"MENARD INC",Seasonal Baseline,1824,2000,-8.8,-176,FLAT,VARIABLE,A,F16|F37|F64|VP-Q1|VP-Q4
14182-FF28457,"NASH FINCH COMPANY",Sparse Intermittent,864,1040,-16.9,-176,FLAT,SPARSE,A: Promo,F10|F17|F34|F37|F64|M1|R2|VP-Q3
3102-FF10477,"CHEWY.COM",Seasonal Baseline,954,1125,-15.2,-171,FLAT,FLAT,A,F64|F6b|VP-Q1|VP-Q4
1864-FF32365,"AMAZON.COM.KYDC,INC",Heuristic,2580,2750,-6.2,-170,FLAT,FLAT,A,F23b|F35|F59j|F_PO_CUTOFF
3102-FF12377,"CHEWY.COM",Seasonal Baseline,330,500,-34.0,-170,FLAT,FLAT,A,F64|F66|VP-Q1|VP-Q4
11145-BB35093,"MARC GLASSMAN",Sparse Intermittent,1992,2160,-7.8,-168,SPARSE,SPARSE,A,F61
19718-FF8990,"SPARTAN STORES",Sparse Intermittent,1188,1356,-12.4,-168,SPARSE,SPARSE,A,F37|F64|VP-Q3
3102-FF12283,"CHEWY.COM",Croston's,432,600,-28.0,-168,FLAT,FLAT,A,F47|F64|VP-Q3|VP-Q4
3102-FF13881,"CHEWY.COM",Croston's,432,600,-28.0,-168,FLAT,FLAT,A,F37|F64|VP-Q3|VP-Q4
3102-FF7216,"CHEWY.COM",Seasonal Baseline,2232,2400,-7.0,-168,FLAT,VARIABLE,A,F16|F26|F35|F37|F47|F62|F64|VP-Q1|VP-Q4
6111-FF11899/24,"FINNEYS IMPORTERS AND",Sparse Intermittent,768,600,28.0,168,SPARSE,SPARSE,A,F10|F34|F37|F64|M1
14023-FF8990,"NAVY EXCHANGE SERVICE COMM",Croston's,744,910,-18.2,-166,FLAT,FLAT,A,F37|F62|F64|F71
16651-FF27260AU,"PETBARN PTY LTD",Croston's,354,520,-31.9,-166,FLAT,FLAT,A,F37|F64|F71|R5|R6
9278-FF22071,"IMPERIAL DISTRIBUTORS",Croston's,336,500,-32.8,-164,FLAT,SPARSE,A,F37|F64|F66|R6|VP-Q3
14182-BB0083,"NASH FINCH COMPANY",Sparse Intermittent,1332,1170,13.8,162,FLAT,SPARSE,A,F17|F37|F64|VP-Q3
13825-FF10162,"MILLS FLEET FARM",Croston's,660,500,32.0,160,FLAT,SPARSE,A,F37|VP-Q3
1864-FF22317PCS2,"AMAZON.COM.KYDC,INC",Seasonal Baseline,900,740,21.6,160,VARIABLE,FLAT,A,F10|F15|F34|F37|F43|F59a|F59e|F59h|F_PO_CUTOFF|M1|VP-Q1
1864-FF4771AMZ2,"AMAZON.COM.KYDC,INC",Heuristic,900,1060,-15.1,-160,FLAT,FLAT,A,F37|F41|F42|F63|VP-Q4
20474-FF10530,"THEIS DISTRIBUTING COMPANY INC",Croston's,1140,1300,-12.3,-160,FLAT,FLAT,A,F37|F64|F66|VP-Q3
